influencer_id,campaign_type,date,category,follower_count,engagement_rate,impressions,clicks,add_to_cart,purchases,revenue
11,launch,2025-01-21,home,434440,0.02009180703981427,2828,290,14,2,31.05
11,seasonal,2025-01-22,sports,434440,0.02009180703981427,34848,2239,427,229,24484.87
11,launch,2025-01-23,electronics,434440,0.02009180703981427,24225,2146,528,212,29368.13
11,brand_collab,2025-01-24,beauty,434440,0.02009180703981427,29731,1638,446,77,10943.93
11,launch,2025-01-25,fashion,434440,0.02009180703981427,38861,1530,518,186,15058.17
11,seasonal,2025-01-26,fashion,434440,0.02009180703981427,11720,262,33,13,1947.09
11,seasonal,2025-01-27,electronics,434440,0.02009180703981427,34787,1806,199,83,8654.54
11,discount,2025-01-28,fashion,434440,0.02009180703981427,35501,5281,1645,773,147302.43
11,launch,2025-01-29,sports,434440,0.02009180703981427,31268,4601,496,223,27050.78
11,launch,2025-01-30,beauty,434440,0.02009180703981427,36525,3014,465,265,15705.59
12,launch,2025-01-01,beauty,217978,0.06276798306309207,8999,324,107,35,3561.74
12,brand_collab,2025-01-02,fashion,217978,0.06276798306309207,20715,351,128,71,11235.07
12,discount,2025-01-03,home,217978,0.06276798306309207,14493,601,57,17,3150.07
12,seasonal,2025-01-04,home,217978,0.06276798306309207,24252,476,33,7,418.07
12,discount,2025-01-05,home,217978,0.06276798306309207,9461,425,61,29,2768.07
12,discount,2025-01-06,sports,217978,0.06276798306309207,42800,3349,206,27,4920.02
12,brand_collab,2025-01-07,electronics,217978,0.06276798306309207,48299,2614,836,119,6543.69
12,brand_collab,2025-01-08,fashion,217978,0.06276798306309207,2171,60,21,6,1003.77
12,brand_collab,2025-01-09,fashion,217978,0.06276798306309207,21644,3189,445,190,9051.32
12,discount,2025-01-10,beauty,217978,0.06276798306309207,19322,1028,392,228,10208.23
12,discount,2025-01-11,sports,217978,0.06276798306309207,30300,1258,173,90,10496.91
12,discount,2025-01-12,beauty,217978,0.06276798306309207,34340,4478,1356,181,26152.45
12,discount,2025-01-13,beauty,217978,0.06276798306309207,13485,1733,346,58,7899.35
12,seasonal,2025-01-14,home,217978,0.06276798306309207,1097,143,30,14,912.96
12,seasonal,2025-01-15,sports,217978,0.06276798306309207,5666,420,28,13,627.37
12,brand_collab,2025-01-16,sports,217978,0.06276798306309207,13819,1192,376,179,2400.33
12,launch,2025-01-17,home,217978,0.06276798306309207,31798,4233,1501,329,31496.97
12,brand_collab,2025-01-18,fashion,217978,0.06276798306309207,40961,3609,878,129,9713.18
12,seasonal,2025-01-19,electronics,217978,0.06276798306309207,42971,5232,942,306,26163.75
12,brand_collab,2025-01-20,fashion,217978,0.06276798306309207,7852,1138,138,49,3163.25
12,launch,2025-01-21,beauty,217978,0.06276798306309207,11403,555,88,37,1746.76
12,discount,2025-01-22,electronics,217978,0.06276798306309207,48657,3535,866,158,19996.46
12,brand_collab,2025-01-23,sports,217978,0.06276798306309207,1282,62,24,4,193.53
12,seasonal,2025-01-24,fashion,217978,0.06276798306309207,47971,5989,955,476,92283.84
12,launch,2025-01-25,sports,217978,0.06276798306309207,16149,884,350,119,3958.23
12,discount,2025-01-26,fashion,217978,0.06276798306309207,2283,341,133,56,1941.35
12,seasonal,2025-01-27,sports,217978,0.06276798306309207,44360,625,211,43,3526.65
12,brand_collab,2025-01-28,fashion,217978,0.06276798306309207,12739,1657,557,206,29858.9
12,launch,2025-01-29,electronics,217978,0.06276798306309207,31090,4233,1177,302,17613.0
12,launch,2025-01-30,fashion,217978,0.06276798306309207,1587,90,9,4,667.74
13,brand_collab,2025-01-01,fashion,30556,0.06881662189868148,44553,2615,542,257,34365.54
13,discount,2025-01-02,beauty,30556,0.06881662189868148,7980,980,338,76,1209.31
13,brand_collab,2025-01-03,home,30556,0.06881662189868148,2089,112,5,2,83.51
13,seasonal,2025-01-04,sports,30556,0.06881662189868148,22447,452,34,9,1571.52
13,discount,2025-01-05,fashion,30556,0.06881662189868148,7370,861,166,79,14353.15
13,seasonal,2025-01-06,electronics,30556,0.06881662189868148,45898,838,305,129,22717.3
13,seasonal,2025-01-07,electronics,30556,0.06881662189868148,18761,1361,287,152,17307.2
13,launch,2025-01-08,beauty,30556,0.06881662189868148,39429,4823,1049,114,10268.48
13,launch,2025-01-09,electronics,30556,0.06881662189868148,48717,2397,839,206,37707.54
13,brand_collab,2025-01-10,fashion,30556,0.06881662189868148,25264,3221,1267,520,60447.46
13,brand_collab,2025-01-11,fashion,30556,0.06881662189868148,14074,1860,166,75,8454.95
13,seasonal,2025-01-12,fashion,30556,0.06881662189868148,7816,591,91,36,2393.11
13,launch,2025-01-13,fashion,30556,0.06881662189868148,6827,129,46,24,1746.66
13,seasonal,2025-01-14,electronics,30556,0.06881662189868148,6374,134,17,8,132.7
13,seasonal,2025-01-15,home,30556,0.06881662189868148,30165,3915,910,119,19987.36
13,launch,2025-01-16,fashion,30556,0.06881662189868148,17288,1958,457,53,9276.31
13,seasonal,2025-01-17,fashion,30556,0.06881662189868148,47087,3881,778,201,18607.22
13,brand_collab,2025-01-18,fashion,30556,0.06881662189868148,46714,6304,1293,521,67703.13
13,discount,2025-01-19,electronics,30556,0.06881662189868148,13466,582,133,20,1661.14
13,brand_collab,2025-01-20,fashion,30556,0.06881662189868148,12093,565,81,27,5317.1
13,brand_collab,2025-01-21,beauty,30556,0.06881662189868148,29369,1781,383,47,1720.42
13,brand_collab,2025-01-22,sports,30556,0.06881662189868148,25000,1826,393,161,15979.46
13,brand_collab,2025-01-23,electronics,30556,0.06881662189868148,31519,2922,695,366,7102.01
13,launch,2025-01-24,beauty,30556,0.06881662189868148,30075,755,127,63,7477.42
13,discount,2025-01-25,sports,30556,0.06881662189868148,6482,105,15,7,448.47
13,launch,2025-01-26,electronics,30556,0.06881662189868148,36634,4878,1225,140,19366.18
13,brand_collab,2025-01-27,sports,30556,0.06881662189868148,22386,635,92,27,2433.98
13,launch,2025-01-28,sports,30556,0.06881662189868148,43092,4098,648,331,63373.76
13,discount,2025-01-29,home,30556,0.06881662189868148,38383,5020,254,116,19444.11
13,discount,2025-01-30,electronics,30556,0.06881662189868148,24377,1119,316,158,21473.19
14,launch,2025-01-01,sports,39542,0.06865269062624654,14395,1958,374,97,14789.75
14,seasonal,2025-01-02,fashion,39542,0.06865269062624654,21584,2169,782,312,32887.67
14,discount,2025-01-03,electronics,39542,0.06865269062624654,41312,1305,143,59,8896.4
14,seasonal,2025-01-04,fashion,39542,0.06865269062624654,7031,1046,352,157,17454.26
14,seasonal,2025-01-05,fashion,39542,0.06865269062624654,49438,4489,293,47,5458.68
14,brand_collab,2025-01-06,electronics,39542,0.06865269062624654,8446,1050,77,22,3780.7
14,launch,2025-01-07,electronics,39542,0.06865269062624654,37268,1809,284,140,13274.76
14,brand_collab,2025-01-08,beauty,39542,0.06865269062624654,19626,2552,946,298,21034.24
14,discount,2025-01-09,home,39542,0.06865269062624654,2141,232,67,19,792.37
14,brand_collab,2025-01-10,beauty,39542,0.06865269062624654,40332,5429,928,164,2432.95
14,discount,2025-01-11,sports,39542,0.06865269062624654,3011,32,5,2,246.48
14,brand_collab,2025-01-12,fashion,39542,0.06865269062624654,14703,897,113,67,6449.44
14,discount,2025-01-13,home,39542,0.06865269062624654,19284,2817,366,215,23878.63
14,launch,2025-01-14,electronics,39542,0.06865269062624654,43138,1692,632,194,16515.71
14,brand_collab,2025-01-15,beauty,39542,0.06865269062624654,3169,83,31,7,1251.58
14,discount,2025-01-16,sports,39542,0.06865269062624654,7139,616,49,19,737.22
14,launch,2025-01-17,sports,39542,0.06865269062624654,37575,2166,518,91,10483.67
14,seasonal,2025-01-18,beauty,39542,0.06865269062624654,22300,2825,576,144,8535.4
14,seasonal,2025-01-19,fashion,39542,0.06865269062624654,1340,77,11,6,695.79
14,brand_collab,2025-01-20,electronics,39542,0.06865269062624654,35395,3242,1296,227,37496.73
14,launch,2025-01-21,electronics,39542,0.06865269062624654,40420,6028,2158,888,104945.35
14,launch,2025-01-22,electronics,39542,0.06865269062624654,13452,1510,153,80,11605.45
14,brand_collab,2025-01-23,sports,39542,0.06865269062624654,11238,1629,599,276,30730.79
14,launch,2025-01-24,beauty,39542,0.06865269062624654,45789,5525,517,257,16035.73
14,brand_collab,2025-01-25,beauty,39542,0.06865269062624654,49651,7236,2765,985,27380.79
14,seasonal,2025-01-26,fashion,39542,0.06865269062624654,39115,1956,236,113,9429.02
14,seasonal,2025-01-27,home,39542,0.06865269062624654,40410,3669,1294,763,66717.48
14,discount,2025-01-28,fashion,39542,0.06865269062624654,42862,6165,740,114,19636.82
14,discount,2025-01-29,sports,39542,0.06865269062624654,16072,2170,155,83,7899.99
14,seasonal,2025-01-30,beauty,39542,0.06865269062624654,27910,3147,997,562,8882.07
15,discount,2025-01-01,electronics,158385,0.09855617539521588,1276,76,25,5,250.17
15,seasonal,2025-01-02,fashion,158385,0.09855617539521588,13306,506,201,29,302.77
15,discount,2025-01-03,home,158385,0.09855617539521588,4363,553,170,29,4441.39
15,seasonal,2025-01-04,fashion,158385,0.09855617539521588,8295,1022,367,165,4923.07
15,seasonal,2025-01-05,electronics,158385,0.09855617539521588,22281,465,89,27,608.63
15,seasonal,2025-01-06,beauty,158385,0.09855617539521588,42869,5279,2014,274,52463.3
15,launch,2025-01-07,beauty,158385,0.09855617539521588,16271,419,144,31,3126.95
15,seasonal,2025-01-08,electronics,158385,0.09855617539521588,47092,4867,602,320,27599.41
15,discount,2025-01-09,sports,158385,0.09855617539521588,37469,2061,446,95,12510.59
15,seasonal,2025-01-10,beauty,158385,0.09855617539521588,35324,1414,276,132,6031.1
15,launch,2025-01-11,home,158385,0.09855617539521588,16369,2046,499,208,22878.52
15,discount,2025-01-12,electronics,158385,0.09855617539521588,17237,2157,714,268,29167.05
15,brand_collab,2025-01-13,beauty,158385,0.09855617539521588,6590,730,139,24,4261.88
15,launch,2025-01-14,sports,158385,0.09855617539521588,49766,876,273,70,701.79
15,brand_collab,2025-01-15,fashion,158385,0.09855617539521588,32897,3622,933,511,61739.35
15,discount,2025-01-16,electronics,158385,0.09855617539521588,36205,1613,498,128,3758.02
15,seasonal,2025-01-17,sports,158385,0.09855617539521588,33402,2976,1051,405,73859.03
15,launch,2025-01-18,beauty,158385,0.09855617539521588,26682,3665,667,388,10462.42
15,seasonal,2025-01-19,sports,158385,0.09855617539521588,35716,2295,622,281,3042.95
15,brand_collab,2025-01-20,fashion,158385,0.09855617539521588,13180,1747,199,47,1627.33
15,discount,2025-01-21,sports,158385,0.09855617539521588,10821,515,111,46,9195.34
15,launch,2025-01-22,electronics,158385,0.09855617539521588,23005,3311,745,235,22786.29
15,brand_collab,2025-01-23,beauty,158385,0.09855617539521588,6355,66,23,4,459.57
15,brand_collab,2025-01-24,sports,158385,0.09855617539521588,16887,1046,370,172,22887.27
15,launch,2025-01-25,electronics,158385,0.09855617539521588,43838,4168,639,107,14317.84
15,seasonal,2025-01-26,electronics,158385,0.09855617539521588,20604,2173,464,180,4718.67
15,launch,2025-01-27,sports,158385,0.09855617539521588,8480,1062,343,127,3679.79
15,seasonal,2025-01-28,fashion,158385,0.09855617539521588,21132,2906,997,453,86197.17
15,seasonal,2025-01-29,fashion,158385,0.09855617539521588,42346,2820,665,264,3137.78
15,seasonal,2025-01-30,fashion,158385,0.09855617539521588,2401,198,56,14,2198.82
16,discount,2025-01-01,sports,244719,0.028412557368292908,4866,440,33,9,718.82
16,brand_collab,2025-01-02,electronics,244719,0.028412557368292908,30336,3586,829,227,18303.12
16,brand_collab,2025-01-03,fashion,244719,0.028412557368292908,21963,1905,681,298,33949.06
16,seasonal,2025-01-04,sports,244719,0.028412557368292908,28606,3411,717,214,14456.55
16,brand_collab,2025-01-05,beauty,244719,0.028412557368292908,42448,5995,1565,526,11228.07
16,launch,2025-01-06,electronics,244719,0.028412557368292908,42475,6120,2325,1145,227113.38
16,discount,2025-01-07,beauty,244719,0.028412557368292908,17616,681,207,84,15141.36
16,seasonal,2025-01-08,home,244719,0.028412557368292908,32226,2931,297,150,19624.71
16,discount,2025-01-09,fashion,244719,0.028412557368292908,9682,1194,455,122,18025.06
16,brand_collab,2025-01-10,fashion,244719,0.028412557368292908,37081,3953,1485,517,27787.55
16,launch,2025-01-11,sports,244719,0.028412557368292908,12185,636,201,55,10467.79
16,launch,2025-01-12,electronics,244719,0.028412557368292908,45605,5608,1182,441,40675.65
16,discount,2025-01-13,electronics,244719,0.028412557368292908,38853,5087,1111,609,84118.92
16,brand_collab,2025-01-14,electronics,244719,0.028412557368292908,27956,2343,438,188,5769.67
16,seasonal,2025-01-15,sports,244719,0.028412557368292908,26851,4008,1198,707,83576.28
16,brand_collab,2025-01-16,electronics,244719,0.028412557368292908,40954,1419,177,18,228.53
16,launch,2025-01-17,beauty,244719,0.028412557368292908,26372,3615,1374,797,86934.63
16,launch,2025-01-18,fashion,244719,0.028412557368292908,6366,413,144,70,4823.0
16,brand_collab,2025-01-19,fashion,244719,0.028412557368292908,22542,2691,1038,500,86244.66
16,seasonal,2025-01-20,sports,244719,0.028412557368292908,19852,223,39,21,1122.42
16,discount,2025-01-21,electronics,244719,0.028412557368292908,19601,1078,373,173,4865.77
16,launch,2025-01-22,electronics,244719,0.028412557368292908,44896,2980,1082,108,19576.38
16,discount,2025-01-23,electronics,244719,0.028412557368292908,3176,51,16,4,338.27
16,brand_collab,2025-01-24,sports,244719,0.028412557368292908,41546,5946,1498,417,66567.51
16,launch,2025-01-25,sports,244719,0.028412557368292908,11195,1011,197,103,18686.77
16,launch,2025-01-26,fashion,244719,0.028412557368292908,31099,754,171,35,608.88
16,brand_collab,2025-01-27,electronics,244719,0.028412557368292908,22904,704,202,42,3862.42
16,brand_collab,2025-01-28,beauty,244719,0.028412557368292908,3871,353,81,38,2419.62
16,launch,2025-01-29,home,244719,0.028412557368292908,46607,3082,977,499,89265.42
16,brand_collab,2025-01-30,fashion,244719,0.028412557368292908,36948,3427,394,104,17935.4
17,seasonal,2025-01-01,sports,419170,0.01966106296579428,17654,2350,495,73,12196.98
17,discount,2025-01-02,fashion,419170,0.01966106296579428,16523,1769,565,241,9351.54
17,discount,2025-01-03,fashion,419170,0.01966106296579428,7614,124,18,10,844.47
17,seasonal,2025-01-04,sports,419170,0.01966106296579428,33252,2271,528,67,13057.29
17,brand_collab,2025-01-05,electronics,419170,0.01966106296579428,12580,896,321,40,1852.5
17,launch,2025-01-06,sports,419170,0.01966106296579428,31206,3110,608,291,36616.5
17,seasonal,2025-01-07,home,419170,0.01966106296579428,24064,1092,158,25,1850.58
17,brand_collab,2025-01-08,electronics,419170,0.01966106296579428,45582,1862,590,219,8414.92
17,discount,2025-01-09,fashion,419170,0.01966106296579428,46046,3970,1184,217,34355.45
17,discount,2025-01-10,electronics,419170,0.01966106296579428,4551,72,10,4,265.39
17,discount,2025-01-11,fashion,419170,0.01966106296579428,12156,1074,347,157,6703.42
17,discount,2025-01-12,beauty,419170,0.01966106296579428,30566,3846,1130,516,50426.65
17,discount,2025-01-13,sports,419170,0.01966106296579428,33934,4379,747,86,1707.97
17,brand_collab,2025-01-14,sports,419170,0.01966106296579428,38125,3931,413,65,10094.28
17,brand_collab,2025-01-15,home,419170,0.01966106296579428,35998,3128,497,169,17959.26
17,discount,2025-01-16,beauty,419170,0.01966106296579428,7033,86,27,4,646.14
17,discount,2025-01-17,fashion,419170,0.01966106296579428,38564,912,224,78,11245.78
17,discount,2025-01-18,electronics,419170,0.01966106296579428,39055,673,152,69,11999.22
17,brand_collab,2025-01-19,beauty,419170,0.01966106296579428,36531,1524,545,274,37992.55
17,seasonal,2025-01-20,beauty,419170,0.01966106296579428,20477,2133,701,157,20209.99
17,discount,2025-01-21,fashion,419170,0.01966106296579428,25335,3736,1007,225,9210.34
17,discount,2025-01-22,sports,419170,0.01966106296579428,22515,1131,177,48,6146.19
17,launch,2025-01-23,fashion,419170,0.01966106296579428,11808,1569,410,91,7062.73
17,discount,2025-01-24,sports,419170,0.01966106296579428,17402,1824,137,27,2226.79
17,launch,2025-01-25,sports,419170,0.01966106296579428,47163,4905,1330,265,23713.11
17,brand_collab,2025-01-26,beauty,419170,0.01966106296579428,38623,5741,940,536,98516.22
17,discount,2025-01-27,sports,419170,0.01966106296579428,39556,5806,499,186,36456.36
17,seasonal,2025-01-28,electronics,419170,0.01966106296579428,49209,5345,1058,289,24722.9
17,launch,2025-01-29,beauty,419170,0.01966106296579428,46833,3856,1191,494,56526.04
17,launch,2025-01-30,home,419170,0.01966106296579428,33182,689,52,29,1928.07
18,seasonal,2025-01-01,electronics,200691,0.07412310963355621,37322,3761,540,58,11214.47
18,seasonal,2025-01-02,home,200691,0.07412310963355621,4849,354,100,39,4285.85
18,seasonal,2025-01-03,electronics,200691,0.07412310963355621,19689,2584,985,150,5912.62
18,launch,2025-01-04,fashion,200691,0.07412310963355621,38525,5450,285,138,17772.87
18,seasonal,2025-01-05,fashion,200691,0.07412310963355621,42243,4133,764,434,49032.5
18,brand_collab,2025-01-06,fashion,200691,0.07412310963355621,41585,2738,941,182,25073.68
18,seasonal,2025-01-07,fashion,200691,0.07412310963355621,38705,432,87,12,1826.32
18,brand_collab,2025-01-08,home,200691,0.07412310963355621,30038,1388,280,129,1511.92
18,seasonal,2025-01-09,fashion,200691,0.07412310963355621,45816,3965,1128,508,24772.46
18,discount,2025-01-10,sports,200691,0.07412310963355621,44764,5946,1834,196,11209.53
18,discount,2025-01-11,electronics,200691,0.07412310963355621,6039,830,144,44,2240.28
18,seasonal,2025-01-12,home,200691,0.07412310963355621,2551,54,20,10,1629.67
18,seasonal,2025-01-13,electronics,200691,0.07412310963355621,8610,427,138,41,4411.03
18,seasonal,2025-01-14,fashion,200691,0.07412310963355621,45781,2326,743,233,11459.24
18,brand_collab,2025-01-15,electronics,200691,0.07412310963355621,17678,842,150,82,11203.49
18,brand_collab,2025-01-16,beauty,200691,0.07412310963355621,36585,3593,492,222,20256.22
18,seasonal,2025-01-17,beauty,200691,0.07412310963355621,39506,5573,403,206,13503.87
18,brand_collab,2025-01-18,home,200691,0.07412310963355621,8352,318,81,24,2381.04
18,discount,2025-01-19,sports,200691,0.07412310963355621,32707,809,256,78,10489.67
18,seasonal,2025-01-20,sports,200691,0.07412310963355621,6103,502,163,93,14125.54
18,brand_collab,2025-01-21,electronics,200691,0.07412310963355621,48406,5127,454,111,7643.83
18,brand_collab,2025-01-22,fashion,200691,0.07412310963355621,27935,2443,340,160,3929.73
18,launch,2025-01-23,fashion,200691,0.07412310963355621,31444,1669,617,355,25588.78
18,launch,2025-01-24,electronics,200691,0.07412310963355621,16721,802,105,27,4905.25
18,brand_collab,2025-01-25,electronics,200691,0.07412310963355621,19978,1175,273,135,24034.26
